,Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
3483,Tokyo,1964,4x100,Freestyle,1,Women,HUN,"Maria Frank, Eva Erdelyi, Katalin Takacs, Csilla Madarasz-Bajnogel-Dobai",00:04:12.100000,4
3484,Tokyo,1964,4x100,Freestyle,1,Women,SWE,"Lotten Andersson, Ulla Jafvert, Ann-Charlotte Lilja, Ann-Christine Hagberg",00:04:14.000000,4
3485,Tokyo,1964,4x100,Freestyle,1,Women,GER,"Rita Schumacher, Martina Grunert, Heidi Pechstein, Gertrude (Trudi) Beierlein",00:04:15.000000,4
3486,Tokyo,1964,4x100,Freestyle,1,Women,CAN,"Patricia E. Thompson, Helen Louise Kennedy, Marion Beverly Lay, Mary Pauline Stewart",00:04:15.900000,4
3487,Tokyo,1964,4x100,Freestyle,1,Women,ITA,"Daniela Beneck, Mara Sacchi, Paola Saini, Maria Cristina Pacifici",00:04:17.200000,4
3488,Tokyo,1964,4x100,Medley,1,Men,USA,"William Norval Craig, Frederick Weber Schmidt, Stephen Edward Clark, Robert Earl Bennett, Walter Pierce Richardson, Virgil W. Luken, Harold Thompson Mann, Richard Michael Mcgeagh",00:03:58.400000,1
3489,Tokyo,1964,4x100,Medley,1,Men,GER,"Horst-Günther Gregor, Ernst Joachim Küppers, Hans-Joachim Klein, Egon Henninger",00:04:01.600000,2
3490,Tokyo,1964,4x100,Medley,1,Men,AUS,"David Gavin Dickson, Peter James Tonkin, Peter Askin Reynolds, Lawrence Ian O'Brien, Kevin John Berry",00:04:02.300000,3
3491,Tokyo,1964,4x100,Medley,1,Men,SUN,"Valentin Kuzmin, Viktor Mazanov, Vladimir Shuvalov, Georgi Prokopenko, Viktor Semchenkov, Aleksandr Tutakaev",00:04:04.200000,4
3492,Tokyo,1964,4x100,Medley,1,Men,JPN,"Yukiaki Okabe, Kenji Ishikawa, Shigeo Fukushima, Isao Nakajima",00:04:06.600000,4
3493,Tokyo,1964,4x100,Medley,1,Men,HUN,"Gyula Dobai, Jozsef Csikany, Jozsef Gulrich, Ferenc Lenkei",00:04:08.500000,4
3494,Tokyo,1964,4x100,Medley,1,Men,ITA,"Pietro Boscaini, Giampiero Fossati, Chiaffredo Rora, Gian Corrado Gross",00:04:10.300000,4
3495,Tokyo,1964,4x100,Medley,1,Men,GBR,"Geoffrey Richard Thwaites, Neil Nicholson, Robert Bilsland Mcgregor, Brian Jenkins",00:04:11.400000,4
3496,Tokyo,1964,4x100,Medley,1,Women,USA,"Sharon Marie Stouder, Cynthia Lee Goyette, Judith Anne Reeder, Cathy Ferguson, Nina Adams Harmer, Susanne Kay Pitt, Lillian Debra Watson, Kathy Ellis",00:04:33.900000,1
3497,Tokyo,1964,4x100,Medley,1,Women,NLD,"Aartje Elisabeth Lasterie, Clena Geertje Bimolt, Aagje Ada Kok, Erica Georgine Terpstra, Kornelia Winkel",00:04:37.000000,2
3498,Tokyo,1964,4x100,Medley,1,Women,SUN,"Natalya Bystrova, Svetlana Babanina, Natalya Ustinova, Tatyana Savelyeva",00:04:39.200000,3
3499,Tokyo,1964,4x100,Medley,1,Women,JPN,"Satoko Tanaka, Noriko Yamamoto, Eiko Takahashi, Michiko Kihara",00:04:42.000000,4
3500,Tokyo,1964,4x100,Medley,1,Women,GBR,"Jill Rosemary Norfolk, Elizabeth Carole Long, Mary Anne Cotterill, Stella Marian M. Mitchell, Linda Kay Ludgrove",00:04:45.800000,4
3501,Tokyo,1964,4x100,Medley,1,Women,CAN,"Helen Louise Kennedy, Marion Beverly Lay, Mary Pauline Stewart, Eileen Weir",00:04:49.900000,4
3502,Tokyo,1964,4x100,Medley,1,Women,GER,"Bärbel Grimmer, Ingrid Schmidt, Heike Hustede-Nagel, Martina Grunert",Disqualified,0
3503,Tokyo,1964,4x100,Medley,1,Women,HUN,"Csilla Madarasz-Bajnogel-Dobai, Maria Balla-Lantos, Marta Egervary, Zsuzsa Kovacs",Disqualified,0
3504,Tokyo,1964,4x200,Freestyle,1,Men,USA,"William Roy Mettler, David Chandler Lyons, Michael Allen Wall, Robert Edward Jr. Townsend, Donald Arthur Schollander, Gary Steven Ilman, Roy Allen Saari, Stephen Edward Clark",00:07:52.100000,1
3505,Tokyo,1964,4x200,Freestyle,1,Men,GER,"Gerhard Hetz, Horst-Günther Gregor, Frank Wiegand, Hans-Joachim Klein",00:07:59.300000,2
3506,Tokyo,1964,4x200,Freestyle,1,Men,JPN,"Yukiaki Okabe, Makoto Fukui, Tsuyoshi Yamanaka, Toshio Shoji, Kunihiro Iwasaki",00:08:03.800000,3
3507,Tokyo,1964,4x200,Freestyle,1,Men,AUS,"Peter John Doak, John (Jon) Konrads, Allan Wood, Robert George Windle, David Gavin Dickson, John Ryan",00:08:05.700000,4
3508,Tokyo,1964,4x200,Freestyle,1,Men,SWE,"Hans Rosendahl, Lester Eriksson, Mats Svensson, Jan Lundin",00:08:08.000000,4
3509,Tokyo,1964,4x200,Freestyle,1,Men,FRA,"Francis Luyce, Alain Gottvalles, Jean Pasqual Curtillet, Pierre Canavese",00:08:08.700000,4
3510,Tokyo,1964,4x200,Freestyle,1,Men,SUN,"Yevgeni Novikov, Semyon Belits-Geiman, Vladimir Berezin, Aleksandr Paramonov",00:08:15.100000,4
3511,Tokyo,1964,4x200,Freestyle,1,Men,ITA,"Giovanni Orlando, Pietro Boscaini, Sergio De Gregorio, Bruno Bianchi",00:08:18.100000,4
3512,Rome,1960,100m,Backstroke,0,Men,AUS,David Egmont Theile,00:01:01.900000,1
3513,Rome,1960,100m,Backstroke,0,Men,USA,Frank Edward Jr. Mckinney,00:01:02.100000,2
3514,Rome,1960,100m,Backstroke,0,Men,USA,Robert Earl Bennett,00:01:02.300000,3
3515,Rome,1960,100m,Backstroke,0,Men,FRA,Robert Christophe,00:01:03.200000,4
3516,Rome,1960,100m,Backstroke,0,Men,URS,Leonid Barbier,00:01:03.500000,4
3517,Rome,1960,100m,Backstroke,0,Men,GER,Wolfgang Wagner,00:01:03.500000,4
3518,Rome,1960,100m,Backstroke,0,Men,AUS,John James Monckton,00:01:04.100000,4
3519,Rome,1960,100m,Backstroke,0,Men,URS,Veiko Siimar,00:01:04.600000,4
3520,Rome,1960,100m,Backstroke,0,Women,USA,Lynn Edythe Burke,00:01:09.300000,1
3521,Rome,1960,100m,Backstroke,0,Women,GBR,Natalie Alwyne Steward,00:01:10.800000,2
3522,Rome,1960,100m,Backstroke,0,Women,JPN,Satoko Tanaka,00:01:11.400000,3
3523,Rome,1960,100m,Backstroke,0,Women,RSA,Laura Ranwell,00:01:11.400000,3
3524,Rome,1960,100m,Backstroke,0,Women,FRA,Rose Piacentini,00:01:11.400000,3
3525,Rome,1960,100m,Backstroke,0,Women,GBR,Sylvia Anne Lewis,00:01:11.800000,4
3526,Rome,1960,100m,Backstroke,0,Women,NED,Maria (Ria) Martina Van Velsen,00:01:12.100000,4
3527,Rome,1960,100m,Backstroke,0,Women,FRA,Nadine Delache,00:01:12.400000,4
3528,Rome,1960,100m,Butterfly,0,Women,USA,Carolyn Jane Schuler,00:01:09.500000,1
3529,Rome,1960,100m,Butterfly,0,Women,NED,Marianne Yvonne Heemskerk,00:01:10.400000,2
3530,Rome,1960,100m,Butterfly,0,Women,AUS,Janice Andrew,00:01:12.200000,3
3531,Rome,1960,100m,Butterfly,0,Women,GBR,Sheila Watt,00:01:13.300000,4
3532,Rome,1960,100m,Butterfly,0,Women,NED,Aartje Johanna Voorbij,00:01:13.300000,4
3533,Rome,1960,100m,Butterfly,0,Women,URS,Zinaida Belovetskaya,00:01:13.300000,4
3534,Rome,1960,100m,Butterfly,0,Women,SWE,Kristina Larsson,00:01:13.600000,4
3535,Rome,1960,100m,Butterfly,0,Women,USA,Carolyn Virginia Wood,Did not finish,0
3536,Rome,1960,100m,Freestyle,0,Men,AUS,John Devitt,55.200,2
3537,Rome,1960,100m,Freestyle,0,Men,USA,Lance Melvin Larson,55.100,1
3538,Rome,1960,100m,Freestyle,0,Men,BRA,Manuel Dos Santos Filho,55.400,3
3539,Rome,1960,100m,Freestyle,0,Men,USA,Richard Bruce Hunter,55.600,4
3540,Rome,1960,100m,Freestyle,0,Men,HUN,Gyula Dobai,56.300,4
3541,Rome,1960,100m,Freestyle,0,Men,CAN,Richard W. Pound,56.300,4
3542,Rome,1960,100m,Freestyle,0,Men,RSA,Aubrey Burer,56.300,4
3543,Rome,1960,100m,Freestyle,0,Men,SWE,Per-Ola Lindberg,57.100,4
3544,Rome,1960,100m,Freestyle,0,Women,AUS,Dawn Fraser,00:01:01.200000,1
3545,Rome,1960,100m,Freestyle,0,Women,USA,Chris Von Saltza,00:01:02.800000,2
3546,Rome,1960,100m,Freestyle,0,Women,GBR,Natalie Alwyne Steward,00:01:03.100000,3
3547,Rome,1960,100m,Freestyle,0,Women,USA,Carolyn Virginia Wood,00:01:03.400000,4
3548,Rome,1960,100m,Freestyle,0,Women,HUN,Csilla Madarasz-Bajnogel-Dobai,00:01:03.600000,4
3549,Rome,1960,100m,Freestyle,0,Women,NED,Erica Georgine Terpstra,00:01:04.300000,4
3550,Rome,1960,100m,Freestyle,0,Women,NED,Cocki Van Engelsdorp Gastelaars,00:01:04.700000,4
3551,Rome,1960,100m,Freestyle,0,Women,CAN,Mary Pauline Stewart,00:01:05.500000,4
3552,Rome,1960,1500m,Freestyle,0,Men,AUS,John (Jon) Konrads,00:17:19.600000,1
3553,Rome,1960,1500m,Freestyle,0,Men,AUS,Murray Rose,00:17:21.700000,2
3554,Rome,1960,1500m,Freestyle,0,Men,USA,George Thomas Breen,00:17:30.600000,3
3555,Rome,1960,1500m,Freestyle,0,Men,JPN,Tsuyoshi Yamanaka,00:17:34.700000,4
3556,Rome,1960,1500m,Freestyle,0,Men,HUN,Jozsef Katona,00:17:43.700000,4
3557,Rome,1960,1500m,Freestyle,0,Men,RSA,Murray Mclachlan,00:17:44.900000,4
3558,Rome,1960,1500m,Freestyle,0,Men,USA,Alan Brounell Somers,00:18:02.800000,4
3559,Rome,1960,1500m,Freestyle,0,Men,GBR,Richard Campion,00:18:22.700000,4
3560,Rome,1960,200m,Breaststroke,0,Men,USA,William Danforth Mulliken,00:02:37.400000,1
3561,Rome,1960,200m,Breaststroke,0,Men,JPN,Yoshihiko Osaki,00:02:38.000000,2
3562,Rome,1960,200m,Breaststroke,0,Men,NED,Wieger Emile Mensonides,00:02:39.700000,3
3563,Rome,1960,200m,Breaststroke,0,Men,GER,Egon Henninger,00:02:40.100000,4
3564,Rome,1960,200m,Breaststroke,0,Men,ITA,Roberto Lazzari,00:02:40.100000,4
3565,Rome,1960,200m,Breaststroke,0,Men,AUS,Terence Gathercole,00:02:40.200000,4
3566,Rome,1960,200m,Breaststroke,0,Men,POL,Andrzej Klopotowski,00:02:41.200000,4
3567,Rome,1960,200m,Breaststroke,0,Men,USA,Paul William Hait,00:02:41.400000,4
3568,Rome,1960,200m,Breaststroke,0,Women,GBR,Anita Lonsbrough,00:02:49.500000,1
3569,Rome,1960,200m,Breaststroke,0,Women,GER,Wiltrud Urselmann,00:02:50.000000,2
3570,Rome,1960,200m,Breaststroke,0,Women,GER,Barbara Göbel,00:02:53.600000,3
3571,Rome,1960,200m,Breaststroke,0,Women,NED,Adelaide Henriette (Ada) Den Haan,00:02:54.400000,4
3572,Rome,1960,200m,Breaststroke,0,Women,NED,Margretta (Gretta) Kok,00:02:54.600000,4
3573,Rome,1960,200m,Breaststroke,0,Women,USA,Anna Kindel Warner,00:02:55.400000,4
3574,Rome,1960,200m,Breaststroke,0,Women,USA,Patricia Kempner,00:02:55.500000,4
3575,Rome,1960,200m,Breaststroke,0,Women,DEN,Dorrit Gosmer Kristensen,00:02:55.700000,4
3576,Rome,1960,200m,Butterfly,0,Men,USA,Michael Francis Troy,00:02:12.800000,1
3577,Rome,1960,200m,Butterfly,0,Men,AUS,Neville Hayes,00:02:14.600000,2
3578,Rome,1960,200m,Butterfly,0,Men,USA,John David Gillanders,00:02:15.300000,3
3579,Rome,1960,200m,Butterfly,0,Men,ITA,Federico Dennerlein,00:02:16.000000,4
3580,Rome,1960,200m,Butterfly,0,Men,JPN,Haruo Yoshimuta,00:02:18.300000,4
3581,Rome,1960,200m,Butterfly,0,Men,AUS,Kevin John Berry,00:02:18.500000,4
3582,Rome,1960,200m,Butterfly,0,Men,URS,Valentin Kuzmin,00:02:18.900000,4
3583,Rome,1960,200m,Butterfly,0,Men,JPN,Kenzo Izutsu,00:02:19.400000,4
3584,Rome,1960,400m,Freestyle,0,Men,AUS,Murray Rose,00:04:18.300000,1
3585,Rome,1960,400m,Freestyle,0,Men,JPN,Tsuyoshi Yamanaka,00:04:21.400000,2
3586,Rome,1960,400m,Freestyle,0,Men,AUS,John (Jon) Konrads,00:04:21.800000,3
3587,Rome,1960,400m,Freestyle,0,Men,GBR,Ian Macintosh Black,00:04:21.800000,3
3588,Rome,1960,400m,Freestyle,0,Men,USA,Alan Brounell Somers,00:04:22.000000,4
3589,Rome,1960,400m,Freestyle,0,Men,RSA,Murray Mclachlan,00:04:26.300000,4
3590,Rome,1960,400m,Freestyle,0,Men,USA,Eugene Carl Lenz,00:04:26.800000,4
3591,Rome,1960,400m,Freestyle,0,Men,JPN,Makoto Fukui,00:04:29.600000,4
3592,Rome,1960,400m,Freestyle,0,Women,USA,Chris Von Saltza,00:04:50.600000,1
3593,Rome,1960,400m,Freestyle,0,Women,SWE,Jane Cederqvist,00:04:53.900000,2
3594,Rome,1960,400m,Freestyle,0,Women,NED,Catharina (Tineke) Lagerberg,00:04:56.900000,3
3595,Rome,1960,400m,Freestyle,0,Women,AUS,Ilsa Konrads,00:04:57.900000,4
3596,Rome,1960,400m,Freestyle,0,Women,AUS,Dawn Fraser,00:04:58.500000,4
3597,Rome,1960,400m,Freestyle,0,Women,GBR,Nancy Rae,00:04:59.700000,4
3598,Rome,1960,400m,Freestyle,0,Women,NED,Cornelia Hendrika Schimmel,00:05:02.300000,4
3599,Rome,1960,400m,Freestyle,0,Women,SWE,Birgitta Segerstrom,00:05:02.400000,4
3600,Rome,1960,4x100,Freestyle,1,Women,USA,"Shirley Anne Stobs, Chris Von Saltza, Susan Elizabeth Doerr, Joan Arlene Spillane, Carolyn Virginia Wood, Mary (Molly) Rae Botkin, Donna Elizabeth De Varona, Sylvia Eliina Ruuska",00:04:08.900000,1
3601,Rome,1960,4x100,Freestyle,1,Women,AUS,"Alva Colquhoun, Dawn Fraser, Sandra Anne Morgan, Ruth Rhonda Everuss, Lorraine Joyce Crapp, Ilsa Konrads",00:04:11.300000,2
3602,Rome,1960,4x100,Freestyle,1,Women,GER,"Gisela Weiss, Christel Steffin, Heidi Pechstein, Ursula Brunner",00:04:19.700000,3
3603,Rome,1960,4x100,Freestyle,1,Women,HUN,"Maria Frank, Katalin Boros, Csilla Madarasz-Bajnogel-Dobai",00:04:21.200000,4
3604,Rome,1960,4x100,Freestyle,1,Women,GBR,"Judith V. Samuel, Christine Robertson Harris, Natalie Alwyne Steward, Beryl O. Noakes",00:04:24.600000,4
3605,Rome,1960,4x100,Freestyle,1,Women,SWE,"Inger Thorngren, Kristina Larsson, Birgitta Segerstrom, Karin Larsson",00:04:25.100000,4
3606,Rome,1960,4x100,Freestyle,1,Women,ITA,"Anna Maria Cecchi, Rosanna Contardo, Paola Saini, Daniela Beneck, Maria Cristina Pacifici",00:04:26.800000,4
3607,Rome,1960,4x100,Freestyle,1,Women,SUN,"Ulvi Voog, Galina Sosnova, Marina Shamal, Irina Lyakhovskaya",00:04:29.000000,4
3608,Rome,1960,4x100,Medley,1,Men,USA,"Paul William Hait, Robert Earl Bennett, Frank Edward Jr. Mckinney, John David Gillanders, Stephen Edward Clark, Lance Melvin Larson, Felix Geoffrey Farrell",00:04:05.400000,1
3609,Rome,1960,4x100,Medley,1,Men,AUS,"Kevin John Berry, Julian Carroll, Geoffrey Shipton, William Burton, Neville Hayes, David Egmont Theile, Terence Gathercole",00:04:12.000000,2
3610,Rome,1960,4x100,Medley,1,Men,JPN,"Katsuki Ishihara, Kazuo Tomita, Yoshihiko Osaki, Kazuo Watanabe, Koichi Hirakida, Keigo Shimizu",00:04:12.200000,3
3611,Rome,1960,4x100,Medley,1,Men,CAN,"Richard W. Pound, Robert Wheaton, Cameron Grout, Stephen Rabinovitch",00:04:16.800000,4
3612,Rome,1960,4x100,Medley,1,Men,SUN,"Igor Luzhkovsky, Leonid Kolesnikov, Leonid Barbier",00:04:16.800000,4
3613,Rome,1960,4x100,Medley,1,Men,ITA,"Roberto Lazzari, Federico Dennerlein, Bruno Bianchi, Giuseppe Avellano",00:04:17.200000,4
3614,Rome,1960,4x100,Medley,1,Men,GBR,"Ian Macintosh Black, Christopher Charles Walkden, Stanley Richard Clarke, Graham Sykes",00:04:17.600000,4
3615,Rome,1960,4x100,Medley,1,Men,NLD,"Ronald (Ron) Kroon, Johannes (Jan) Jiskoot, Wieger Emile Mensonides, Gerrit Jacobus Korteweg",00:04:18.200000,4
3616,Rome,1960,4x100,Medley,1,Women,USA,"Joan Arlene Spillane, Carolyn Jane Schuler, Anna Kindel Warner, Chris Von Saltza, Lynn Edythe Burke, Patricia Kempner, Carolyn Virginia Wood",00:04:41.100000,1
3617,Rome,1960,4x100,Medley,1,Women,AUS,"Ilsa Konrads, Dawn Fraser, Rosemary Lassig, Maryleen Joy Wilson, Janice Andrew",00:04:45.900000,2
3618,Rome,1960,4x100,Medley,1,Women,GER,"Bärbel Fuhrmann, Ingrid Schmidt, Ursula Brunner, Ursula Küper",00:04:47.600000,3
3619,Rome,1960,4x100,Medley,1,Women,NLD,"Marianne Yvonne Heemskerk, Erica Georgine Terpstra, Maria (Ria) Martina Van Velsen, Adelaide Henriette (Ada) Den Haan, Catharina (Tineke) Lagerberg",00:04:47.600000,3
3620,Rome,1960,4x100,Medley,1,Women,GBR,"Jean Oldroyd, Sylvia Anne Lewis, Anita Lonsbrough, Natalie Alwyne Steward, Sheila Watt",00:04:47.600000,3
3621,Rome,1960,4x100,Medley,1,Women,HUN,"Magdolna David, Klara Killerman Bartos, Csilla Madarasz-Bajnogel-Dobai, Marta Egervary",00:04:53.700000,4
3622,Rome,1960,4x100,Medley,1,Women,JPN,"Yoshiko Takamatsu, Yoshiko Sato, Satoko Tanaka, Shizue Miyabe",00:04:56.400000,4
3623,Rome,1960,4x100,Medley,1,Women,SUN,"Marina Shamal, Lyudmila Korobova, Zinaida Belovetskaya, Valentina Poznyak, Larisa Viktorova",00:04:58.100000,4
3624,Rome,1960,4x200,Freestyle,1,Men,USA,"Stephen Edward Clark, George Prifold Harrison, Felix Geoffrey Farrell, Richard Adolph Blick, Frank Thomas Winters, William Thomas Darnton, Michael Francis Troy",00:08:10.200000,1
3625,Rome,1960,4x200,Freestyle,1,Men,JPN,,00:08:13.200000,2
3626,Rome,1960,4x200,Freestyle,1,Men,AUS,"David Gavin Dickson, Allan Wood, Murray Rose, John (Jon) Konrads, John Rigby, John Devitt",00:08:13.800000,3
3627,Rome,1960,4x200,Freestyle,1,Men,GBR,"Ian Macintosh Black, John Martin-Dye, Richard Campion, Hamilton Pirie Matt Milton",00:08:28.100000,4
3628,Rome,1960,4x200,Freestyle,1,Men,FIN,"Ilkka Suvanto, Stig-Olof Grenner, Kari Haavisto, Karri Kalervo Kayhko",00:08:29.700000,4
3629,Rome,1960,4x200,Freestyle,1,Men,SWE,"Lars-Erik Bengtsson, Sven-Goran Johansson, Bengt Nordwall, Bengt-Olov Almstedt, Per-Ola Lindberg",00:08:31.000000,4
3630,Rome,1960,4x200,Freestyle,1,Men,GER,"Frank Wiegand, Hans-Joachim Klein, Hans Zierold, Gerhard Hetz",00:08:31.800000,4
3631,Rome,1960,4x200,Freestyle,1,Men,SUN,"Boris Nikitin, Vitali Sorokin, Sergei Tovstoplet, Igor Luzhkovsky",00:08:32.200000,4
3632,Melbourne,1956,100m,Backstroke,0,Men,AUS,David Egmont Theile,00:01:02.200000,1
3633,Melbourne,1956,100m,Backstroke,0,Men,AUS,John James Monckton,00:01:03.200000,2
3634,Melbourne,1956,100m,Backstroke,0,Men,USA,Frank Edward Jr. Mckinney,00:01:04.500000,3
3635,Melbourne,1956,100m,Backstroke,0,Men,FRA,Robert Christophe,00:01:04.900000,4
3636,Melbourne,1956,100m,Backstroke,0,Men,AUS,John Hayres,00:01:05.000000,4
3637,Melbourne,1956,100m,Backstroke,0,Men,GBR,Graham Sykes,00:01:05.600000,4
3638,Melbourne,1956,100m,Backstroke,0,Men,USA,Albert Marcus Jr. Wiggins,00:01:05.800000,4
3639,Melbourne,1956,100m,Backstroke,0,Men,USA,Yoshinobu Oyakawa,00:01:06.900000,4
3640,Melbourne,1956,100m,Backstroke,0,Women,GBR,Judith Brenda Grinham,00:01:12.900000,1
3641,Melbourne,1956,100m,Backstroke,0,Women,USA,Carin Alice Cone,00:01:12.900000,1
3642,Melbourne,1956,100m,Backstroke,0,Women,GBR,Margaret Edwards,00:01:13.100000,3
3643,Melbourne,1956,100m,Backstroke,0,Women,GER,Helga Schmidt-Neuber,00:01:13.400000,4
3644,Melbourne,1956,100m,Backstroke,0,Women,USA,Maureen Elizabeth Murphy,00:01:14.100000,4
3645,Melbourne,1956,100m,Backstroke,0,Women,GBR,Julie Hoyle,00:01:14.300000,4
3646,Melbourne,1956,100m,Backstroke,0,Women,CAN,Sara Barber-Jenkins,00:01:14.300000,4
3647,Melbourne,1956,100m,Backstroke,0,Women,AUS,Gerganiya Beckitt,00:01:14.700000,4
3648,Melbourne,1956,100m,Butterfly,0,Women,USA,Shelley Isabel Mann,00:01:11.000000,1
3649,Melbourne,1956,100m,Butterfly,0,Women,USA,Nancy Jane Ramey,00:01:11.900000,2
3650,Melbourne,1956,100m,Butterfly,0,Women,USA,Mary Jane Sears,00:01:14.400000,3
3651,Melbourne,1956,100m,Butterfly,0,Women,HUN,Mária Littomeritzky,00:01:14.900000,4
3652,Melbourne,1956,100m,Butterfly,0,Women,AUS,Beverly Bainbridge,00:01:15.200000,4
3653,Melbourne,1956,100m,Butterfly,0,Women,GER,Jutta Langenau,00:01:17.400000,4
3654,Melbourne,1956,100m,Butterfly,0,Women,CAN,Elizabeth Whittall,00:01:17.900000,4
3655,Melbourne,1956,100m,Butterfly,0,Women,CAN,Sara Barber-Jenkins,00:01:18.400000,4
3656,Melbourne,1956,100m,Freestyle,0,Men,AUS,Jon Malcolm Henricks,55.400,1
3657,Melbourne,1956,100m,Freestyle,0,Men,AUS,John Devitt,55.800,2
3658,Melbourne,1956,100m,Freestyle,0,Men,AUS,Gary Chapman,56.700,3
3659,Melbourne,1956,100m,Freestyle,0,Men,USA,Logan Reid Patterson,57.200,4
3660,Melbourne,1956,100m,Freestyle,0,Men,USA,Richard Dennis Hanley,57.600,4
3661,Melbourne,1956,100m,Freestyle,0,Men,USA,William Tripp Woolsey,57.600,4
3662,Melbourne,1956,100m,Freestyle,0,Men,JPN,Atsushi Tani,58.000,4
3663,Melbourne,1956,100m,Freestyle,0,Men,FRA,Aldo Eminente,58.100,4
3664,Melbourne,1956,100m,Freestyle,0,Women,AUS,Dawn Fraser,00:01:02.000000,1
3665,Melbourne,1956,100m,Freestyle,0,Women,AUS,Lorraine Joyce Crapp,00:01:02.300000,2
